,Voltage (V),Sample,dQ/dV
257,3.9135,11,0.332241512
258,3.9145,11,0.067847222
259,3.9155,11,0.067847222
260,3.9165,11,0.067847222
261,3.9175,11,0.370625
262,3.9185,11,0.134513889
263,3.9195,11,0.157488426
264,3.9205,11,0.180462963
265,3.9215,11,0.090092593
266,3.9225,11,0.090092593
267,3.9235,11,0.090092593
268,3.9245,11,0.630231481
269,3.9255,11,0.089953704
270,3.9265,11,0.089953704
271,3.9275,11,0.09
272,3.9285,11,0.09
273,3.9295,11,0.09
274,3.9305,11,0.18037037
275,3.9315,11,0.120185185
276,3.9325,11,0.06
277,3.9335,11,0.06
278,3.9345,11,0.06
279,3.9355,11,0.06
280,3.9365,11,0.378
281,3.9375,11,0.108
282,3.9385,11,0.144046296
283,3.9395,11,0.180092593
284,3.9405,11,0.108333333
285,3.9415,11,0.108333333
286,3.9425,11,0.324444444
287,3.9435,11,0.077063492
288,3.9445,11,0.077063492
289,3.9455,11,0.077063492
290,3.9465,11,0.346785714
291,3.9475,11,0.077063492
292,3.9485,11,0.077063492
293,3.9495,11,0.077063492
294,3.9505,11,0.360601852
295,3.9515,11,0.090185185
296,3.9525,11,0.090185185
297,3.9535,11,0.180277778
298,3.9545,11,0.225347222
299,3.9555,11,0.189263889
300,3.9565,11,0.108111111
301,3.9575,11,0.108111111
302,3.9585,11,0.077380952
303,3.9595,11,0.077380952
304,3.9605,11,0.077380952
305,3.9615,11,0.331896495
306,3.9625,11,0.045023148
307,3.9635,11,0.045023148
308,3.9645,11,0.045023148
309,3.9655,11,0.045023148
310,3.9665,11,0.045023148
311,3.9675,11,0.59106713
312,3.9685,11,0.054055556
313,3.9695,11,0.054055556
314,3.9705,11,0.054055556
315,3.9715,11,0.054055556
316,3.9725,11,0.117305556
317,3.9735,11,0.180555556
318,3.9745,11,0.180555556
319,3.9755,11,0.144361111
320,3.9765,11,0.108166667
321,3.9775,11,0.108166667
322,3.9785,11,0.270972222
323,3.9795,11,0.137222222
324,3.9805,11,0.137222222
325,3.9815,11,0.111
326,3.9825,11,0.111
327,3.9835,11,0.19425
328,3.9845,11,0.19425
329,3.9855,11,0.111
330,3.9865,11,0.111
331,3.9875,11,0.13875
332,3.9885,11,0.13875
333,3.9895,11,0.0925
334,3.9905,11,0.0925
335,3.9915,11,0.0925
336,3.9925,11,0.2775
337,3.9935,11,0.111
338,3.9945,11,0.111
339,3.9955,11,0.124875
340,3.9965,11,0.13875
341,3.9975,11,0.161875
342,3.9985,11,0.185
343,3.9995,11,0.13875
344,4.0005,11,0.13875
345,4.0015,11,0.13875
346,4.0025,11,0.13875
347,4.0035,11,0.111
348,4.0045,11,0.111
349,4.0055,11,0.124875
350,4.0065,11,0.13875
351,4.0075,11,0.13875
352,4.0085,11,0.13875
353,4.0095,11,0.124875
354,4.0105,11,0.111
355,4.0115,11,0.111
356,4.0125,11,0.111
357,4.0135,11,0.111
358,4.0145,11,0.148
359,4.0155,11,0.185
360,4.0165,11,0.13875
361,4.0175,11,0.13875
362,4.0185,11,0.111
363,4.0195,11,0.111
364,4.0205,11,0.124875
365,4.0215,11,0.13875
366,4.0225,11,0.13875
367,4.0235,11,0.13875
368,4.0245,11,0.161875
369,4.0255,11,0.185
370,4.0265,11,0.111
371,4.0275,11,0.111
372,4.0285,11,0.124875
373,4.0295,11,0.13875
374,4.0305,11,0.13875
375,4.0315,11,0.13875
376,4.0325,11,0.124875
377,4.0335,11,0.111
378,4.0345,11,0.111
379,4.0355,11,0.13875
380,4.0365,11,0.13875
381,4.0375,11,0.111
382,4.0385,11,0.111
383,4.0395,11,0.148
384,4.0405,11,0.185
385,4.0415,11,0.111
386,4.0425,11,0.111
387,4.0435,11,0.124875
388,4.0445,11,0.13875
389,4.0455,11,0.124875
390,4.0465,11,0.111
391,4.0475,11,0.111
392,4.0485,11,0.13875
393,4.0495,11,0.13875
394,4.0505,11,0.13875
395,4.0515,11,0.13875
396,4.0525,11,0.0925
397,4.0535,11,0.0925
398,4.0545,11,0.0925
399,4.0555,11,0.13875
400,4.0565,11,0.13875
401,4.0575,11,0.13875
402,4.0585,11,0.13875
403,4.0595,11,0.13875
404,4.0605,11,0.13875
405,4.0615,11,5.825277778
406,4.0625,11,0.136944444
407,4.0635,11,0.136944444
408,4.0645,11,0.136944444
409,4.0655,11,0.091296296
410,4.0665,11,0.11412037
411,4.0675,11,0.136944444
412,4.0685,11,0.205416667
413,4.0695,11,0.091296296
414,4.0705,11,0.091296296
415,4.0715,11,0.091296296
416,4.0725,11,0.182592593
417,4.0735,11,0.091296296
418,4.0745,11,0.136944444
419,4.0755,11,0.136944444
420,4.0765,11,0.136944444
421,4.0775,11,0.136944444
422,4.0785,11,0.091296296
423,4.0795,11,0.079884259
424,4.0805,11,0.068472222
425,4.0815,11,0.216597222
426,4.0825,11,0.091111111
427,4.0835,11,0.136666667
428,4.0845,11,0.182453704
429,4.0855,11,0.091296296
430,4.0865,11,0.091296296
431,4.0875,11,0.11412037
432,4.0885,11,0.205416667
433,4.0895,11,0.091203704
434,4.0905,11,0.113935185
435,4.0915,11,0.102534722
436,4.0925,11,0.068402778
437,4.0935,11,0.171145833
438,4.0945,11,0.068472222
439,4.0955,11,0.068472222
440,4.0965,11,0.205347222
441,4.0975,11,0.11400463
442,4.0985,11,0.091203704
443,4.0995,11,0.136805556
444,4.1005,11,0.171006944
445,4.1015,11,0.068402778
446,4.1025,11,0.102534722
447,4.1035,11,0.136736111
448,4.1045,11,0.11400463
449,4.1055,11,0.091203704
450,4.1065,11,0.136666667
451,4.1075,11,0.136666667
452,4.1085,11,0.136666667
453,4.1095,11,0.091111111
454,4.1105,11,0.113888889
455,4.1115,11,0.113888889
456,4.1125,11,0.091111111
457,4.1135,11,0.182268519
458,4.1145,11,0.091203704
459,4.1155,11,0.091203704
460,4.1165,11,0.091157407
461,4.1175,11,0.091111111
462,4.1185,11,0.227777778
463,4.1195,11,0.113958333
464,4.1205,11,0.136805556
465,4.1215,11,0.113958333
466,4.1225,11,0.091111111
467,4.1235,11,0.136666667
468,4.1245,11,0.091111111
469,4.1255,11,0.091111111
470,4.1265,11,0.091111111
471,4.1275,11,0.136666667
472,4.1285,11,0.136666667
473,4.1295,11,0.136666667
474,4.1305,11,0.136666667
475,4.1315,11,0.068333333
476,4.1325,11,0.068333333
477,4.1335,11,0.205
478,4.1345,11,0.068333333
479,4.1355,11,0.136666667
480,4.1365,11,0.091111111
481,4.1375,11,0.113888889
482,4.1385,11,0.113935185
483,4.1395,11,0.091203704
484,4.1405,11,0.170972222
485,4.1415,11,0.068333333
486,4.1425,11,0.1025
487,4.1435,11,0.136666667
488,4.1445,11,0.113888889
489,4.1455,11,0.091111111
490,4.1465,11,0.182222222
491,4.1475,11,0.091111111
492,4.1485,11,0.091111111
493,4.1495,11,0.113958333
494,4.1505,11,0.136805556
495,4.1515,11,0.11400463
496,4.1525,11,0.091203704
497,4.1535,11,0.136805556
498,4.1545,11,0.091111111
499,4.1555,11,0.113958333
500,4.1565,11,0.11400463
501,4.1575,11,0.091203704
502,4.1585,11,0.136666667
503,4.1595,11,0.091111111
504,4.1605,11,0.182222222
505,4.1615,11,0.091111111
506,4.1625,11,0.079722222
507,4.1635,11,0.068333333
508,4.1645,11,0.1025
509,4.1655,11,0.136666667
510,4.1665,11,0.113935185
511,4.1675,11,0.091203704
512,4.1685,11,0.136805556
513,4.1695,11,0.136666667
514,4.1705,11,0.136666667
515,4.1715,11,0.091111111
516,4.1725,11,0.091111111
517,4.1735,11,0.091111111
518,4.1745,11,0.091111111
519,4.1755,11,0.113888889
520,4.1765,11,0.205
521,4.1775,11,0.068333333
522,4.1785,11,0.068333333
523,4.1795,11,0.136666667
524,4.1805,11,0.273333333
525,4.1815,11,0.068333333
526,4.1825,11,0.068333333
527,4.1835,11,0.136666667
528,4.1845,11,0.136527778
529,4.1855,11,0.068263889
530,4.1865,11,0.068263889
531,4.1875,11,0.136666667
532,4.1885,11,0.136805556
533,4.1895,11,0.091111111
534,4.1905,11,0.091064815
535,4.1915,11,0.091018519
536,4.1925,11,0.13625
537,4.1935,11,0.068125
538,4.1945,11,0.068125
539,4.1955,11,0.136805556
540,4.1965,11,0.170972222
541,4.1975,11,0.068333333
542,4.1985,11,0.079722222
543,4.1995,11,0.091111111
544,4.2005,11,0.091018519
545,4.2015,11,0.113703704
546,4.2025,11,0.204583333
547,4.2035,11,0.068263889
548,4.2045,11,0.068263889
549,4.2055,11,0.091111111
550,4.2065,11,0.091111111
551,4.2075,11,0.091111111
552,4.2085,11,0.182037037
553,4.2095,11,0.091018519
554,4.2105,11,0.091111111
555,4.2115,11,0.091111111
556,4.2125,11,0.091111111
557,4.2135,11,0.136666667
558,4.2145,11,0.091018519
559,4.2155,11,0.113773148
560,4.2165,11,0.113773148
561,4.2175,11,0.091018519
562,4.2185,11,0.090925926
563,4.2195,11,0.113726852
564,4.2205,11,0.113819444
565,4.2215,11,0.091111111
566,4.2225,11,0.136527778
567,4.2235,11,0.090925926
568,4.2245,11,0.113657407
569,4.2255,11,0.113657407
570,4.2265,11,0.090925926
571,4.2275,11,0.091018519
572,4.2285,11,0.091018519
573,4.2295,11,0.091018519
574,4.2305,11,0.136388889
575,4.2315,11,0.136388889
0,3.6285,10,0.015235043
1,3.6295,10,0.015235043
2,3.6305,10,0.015235043
3,3.6315,10,0.015235043
4,3.6325,10,0.015235043
5,3.6335,10,0.015235043
6,3.6345,10,0.106645299
7,3.6355,10,0.011650327
8,3.6365,10,0.011650327
9,3.6375,10,0.011650327
10,3.6385,10,0.011650327
11,3.6395,10,0.011650327
12,3.6405,10,0.011650327
13,3.6415,10,0.011650327
14,3.6425,10,0.011650327
15,3.6435,10,0.237214052
16,3.6445,10,0.066388889
17,3.6455,10,0.099861111
18,3.6465,10,0.122083333
19,3.6475,10,0.022222222
20,3.6485,10,0.022222222
21,3.6495,10,0.022222222
22,3.6505,10,0.027777778
23,3.6515,10,0.033333333
24,3.6525,10,0.033333333
25,3.6535,10,0.439833333
26,3.6545,10,0.0405
27,3.6555,10,0.0405
28,3.6565,10,0.243444444
29,3.6575,10,0.040666667
30,3.6585,10,0.029651515
31,3.6595,10,0.018636364
32,3.6605,10,0.018636364
33,3.6615,10,0.018636364
34,3.6625,10,0.018636364
35,3.6635,10,0.018636364
36,3.6645,10,1.121319444
37,3.6655,10,0.051736111
38,3.6665,10,0.714305556
39,3.6675,10,0.269722222
40,3.6685,10,0.018888889
41,3.6695,10,0.018888889
42,3.6705,10,0.018888889
43,3.6715,10,0.018888889
44,3.6725,10,0.018888889
45,3.6735,10,0.256527778
46,3.6745,10,0.037777778
47,3.6755,10,0.037777778
48,3.6765,10,1.723333333
49,3.6775,10,0.0625
50,3.6785,10,0.766788194
51,3.6795,10,0.103854167
52,3.6805,10,0.103854167
53,3.6815,10,0.103854167
54,3.6825,10,0.065788194
55,3.6835,10,0.027722222
56,3.6845,10,0.027722222
57,3.6855,10,0.027722222
58,3.6865,10,0.027722222
59,3.6875,10,0.159416667
60,3.6885,10,0.291111111
61,3.6895,10,0.222013889
62,3.6905,10,0.329097222
63,3.6915,10,0.203888889
64,3.6925,10,0.203888889
65,3.6935,10,0.170396825
66,3.6945,10,0.136904762
67,3.6955,10,0.136904762
68,3.6965,10,0.136904762
69,3.6975,10,0.249583333
70,3.6985,10,0.249583333
71,3.6995,10,0.580648148
72,3.7005,10,0.11712963
73,3.7015,10,0.264930556
74,3.7025,10,0.089236111
75,3.7035,10,0.145444444
76,3.7045,10,0.145444444
77,3.7055,10,0.536472222
78,3.7065,10,0.1171875
79,3.7075,10,0.046875
80,3.7085,10,0.046875
81,3.7095,10,0.046875
82,3.7105,10,0.453680556
83,3.7115,10,0.097152778
84,3.7125,10,0.669461806
85,3.7135,10,0.050104167
86,3.7145,10,0.050104167
87,3.7155,10,0.050104167
88,3.7165,10,0.862918245
89,3.7175,10,0.037676768
90,3.7185,10,0.037676768
91,3.7195,10,0.037676768
92,3.7205,10,0.037676768
93,3.7215,10,0.037676768
94,3.7225,10,0.427777778
95,3.7235,10,0.427777778
96,3.7245,10,0.655277778
97,3.7255,10,0.224305556
98,3.7265,10,0.224305556
99,3.7275,10,0.182777778
100,3.7285,10,0.182777778
101,3.7295,10,0.322777778
102,3.7305,10,0.246972222
103,3.7315,10,0.031166667
104,3.7325,10,0.031166667
105,3.7335,10,0.031166667
106,3.7345,10,0.031166667
107,3.7355,10,0.031166667
108,3.7365,10,0.031166667
109,3.7375,10,0.031166667
110,3.7385,10,0.316296296
111,3.7395,10,0.332652116
112,3.7405,10,0.349007937
113,3.7415,10,0.349007937
114,3.7425,10,0.349007937
115,3.7435,10,12.55438492
116,3.7445,10,0.04765873
117,3.7455,10,0.04765873
118,3.7465,10,0.04765873
119,3.7475,10,0.715493827
120,3.7485,10,0.038271605
121,3.7495,10,0.038271605
122,3.7505,10,0.038271605
123,3.7515,10,0.757608025
124,3.7525,10,0.0875
125,3.7535,10,0.063179012
126,3.7545,10,0.038858025
127,3.7555,10,0.038858025
128,3.7565,10,0.038858025
129,3.7575,10,0.038858025
130,3.7585,10,0.353194444
131,3.7595,10,0.600787037
132,3.7605,10,0.060648148
133,3.7615,10,0.060648148
134,3.7625,10,0.399189815
135,3.7635,10,0.030717593
136,3.7645,10,0.030717593
137,3.7655,10,0.030717593
138,3.7665,10,0.030717593
139,3.7675,10,0.030717593
140,3.7685,10,0.428849206
141,3.7695,10,0.053849206
142,3.7705,10,0.053849206
143,3.7715,10,0.499285714
144,3.7725,10,0.546296296
145,3.7735,10,0.128981481
146,3.7745,10,0.078111111
147,3.7755,10,0.078111111
148,3.7765,10,0.30187963
149,3.7775,10,0.131481481
150,3.7785,10,0.296388889
151,3.7795,10,0.098611111
152,3.7805,10,0.279583333
153,3.7815,10,0.080555556
154,3.7825,10,0.254991319
155,3.7835,10,0.025260417
156,3.7845,10,0.025260417
157,3.7855,10,0.025260417
158,3.7865,10,0.025260417
159,3.7875,10,0.025260417
160,3.7885,10,0.025260417
161,3.7895,10,0.025260417
162,3.7905,10,0.647870107
163,3.7915,10,0.037424242
164,3.7925,10,0.037424242
165,3.7935,10,0.037424242
166,3.7945,10,0.037424242
167,3.7955,10,0.037424242
168,3.7965,10,0.684166667
169,3.7975,10,0.05375
170,3.7985,10,0.05375
171,3.7995,10,0.05375
172,3.8005,10,0.107361111
173,3.8015,10,0.107361111
174,3.8025,10,0.219027778
175,3.8035,10,0.074583333
176,3.8045,10,0.074583333
177,3.8055,10,0.074583333
178,3.8065,10,0.089388889
179,3.8075,10,0.089388889
180,3.8085,10,0.100527778
181,3.8095,10,0.111666667
182,3.8105,10,0.169791667
183,3.8115,10,0.423587963
184,3.8125,10,0.154814815
185,3.8135,10,0.033154762
186,3.8145,10,0.033154762
187,3.8155,10,0.033154762
188,3.8165,10,0.033154762
189,3.8175,10,0.033154762
190,3.8185,10,0.033154762
191,3.8195,10,0.033154762
192,3.8205,10,0.397268519
193,3.8215,10,0.102289562
194,3.8225,10,0.043838384
195,3.8235,10,0.043838384
196,3.8245,10,0.043838384
197,3.8255,10,0.043838384
198,3.8265,10,0.043838384
199,3.8275,10,0.328888889
200,3.8285,10,0.166666667
201,3.8295,10,0.062465278
202,3.8305,10,0.062465278
203,3.8315,10,0.062465278
204,3.8325,10,0.062465278
205,3.8335,10,0.313298611
206,3.8345,10,0.0634375
207,3.8355,10,0.0634375
208,3.8365,10,0.0634375
209,3.8375,10,0.305353535
210,3.8385,10,0.047020202
211,3.8395,10,0.047020202
212,3.8405,10,0.047020202
213,3.8415,10,0.047020202
214,3.8425,10,0.285871212
215,3.8435,10,0.17787037
216,3.8445,10,0.17787037
217,3.8455,10,0.17787037
218,3.8465,10,0.177222222
219,3.8475,10,0.155694444
220,3.8485,10,0.134166667
221,3.8495,10,0.086378968
222,3.8505,10,0.03859127
223,3.8515,10,0.03859127
224,3.8525,10,0.03859127
225,3.8535,10,0.03859127
226,3.8545,10,0.03859127
227,3.8555,10,0.03859127
228,3.8565,10,0.959990079
229,3.8575,10,0.403611111
230,3.8585,10,0.059783951
231,3.8595,10,0.059783951
232,3.8605,10,0.059783951
233,3.8615,10,0.059783951
234,3.8625,10,0.388040123
235,3.8635,10,0.179351852
236,3.8645,10,0.358148148
237,3.8655,10,0.089537037
238,3.8665,10,0.089537037
239,3.8675,10,0.067152778
240,3.8685,10,0.067152778
241,3.8695,10,0.067152778
242,3.8705,10,0.067152778
243,3.8715,10,0.604444444
244,3.8725,10,0.067083333
245,3.8735,10,0.067083333
246,3.8745,10,0.067083333
247,3.8755,10,0.268888889
248,3.8765,10,0.059753086
249,3.8775,10,0.059753086
250,3.8785,10,0.059753086
251,3.8795,10,0.059753086
252,3.8805,10,0.568765432
253,3.8815,10,0.323416667
254,3.8825,10,0.053833333
255,3.8835,10,0.053833333
256,3.8845,10,0.053833333
257,3.8855,10,0.053833333
258,3.8865,10,0.269166667
259,3.8875,10,0.076785714
260,3.8885,10,0.076785714
261,3.8895,10,0.076785714
262,3.8905,10,0.360865079
263,3.8915,10,0.107444444
264,3.8925,10,0.107444444
265,3.8935,10,0.376305556
266,3.8945,10,0.107555556
267,3.8955,10,0.121
268,3.8965,10,0.134444444
269,3.8975,10,0.112037037
270,3.8985,10,0.08962963
271,3.8995,10,0.08962963
272,3.9005,10,0.381655093
273,3.9015,10,0.134791667
274,3.9025,10,0.157118056
275,3.9035,10,0.179444444
276,3.9045,10,0.134583333
277,3.9055,10,0.134583333
278,3.9065,10,0.136319444
279,3.9075,10,0.136319444
280,3.9085,10,0.138055556
281,3.9095,10,0.138055556
282,3.9105,10,0.138055556
283,3.9115,10,0.138055556
284,3.9125,10,0.138055556
285,3.9135,10,0.138055556
286,3.9145,10,0.138055556
287,3.9155,10,0.138055556
288,3.9165,10,0.138055556
289,3.9175,10,0.138055556
290,3.9185,10,0.138055556
291,3.9195,10,0.138055556
292,3.9205,10,0.184074074
293,3.9215,10,0.161064815
294,3.9225,10,0.138055556
295,3.9235,10,0.138055556
296,3.9245,10,0.138055556
297,3.9255,10,0.138055556
298,3.9265,10,0.138055556
299,3.9275,10,0.138055556
300,3.9285,10,0.138055556
301,3.9295,10,0.12425
302,3.9305,10,0.110444444
303,3.9315,10,0.110444444
304,3.9325,10,0.276111111
305,3.9335,10,0.092037037
306,3.9345,10,0.092037037
307,3.9355,10,0.092037037
308,3.9365,10,0.184074074
309,3.9375,10,0.18412037
310,3.9385,10,0.184166667
311,3.9395,10,0.184166667
312,3.9405,10,0.147305556
313,3.9415,10,0.110444444
314,3.9425,10,0.110444444
315,3.9435,10,0.138055556
316,3.9445,10,0.138055556
317,3.9455,10,0.184074074
318,3.9465,10,0.131501323
319,3.9475,10,0.078928571
320,3.9485,10,0.078928571
321,3.9495,10,0.078928571
322,3.9505,10,0.184166667
323,3.9515,10,0.230138889
324,3.9525,10,0.193305556
325,3.9535,10,0.1105
326,3.9545,10,0.1105
327,3.9555,10,0.110555556
328,3.9565,10,0.110555556
329,3.9575,10,0.193402778
330,3.9585,10,0.193375
331,3.9595,10,0.1105
332,3.9605,10,0.1105
333,3.9615,10,0.184166667
334,3.9625,10,0.147305556
335,3.9635,10,0.110444444
336,3.9645,10,0.110444444
337,3.9655,10,0.138125
338,3.9665,10,0.138125
339,3.9675,10,0.138194444
340,3.9685,10,0.138194444
341,3.9695,10,0.138125
342,3.9705,10,0.138125
343,3.9715,10,0.138125
344,3.9725,10,0.138125
345,3.9735,10,0.138194444
346,3.9745,10,0.138194444
347,3.9755,10,0.138194444
348,3.9765,10,0.138194444
349,3.9775,10,0.110555556
350,3.9785,10,0.110555556
351,3.9795,10,0.110555556
352,3.9805,10,0.110555556
353,3.9815,10,0.110555556
354,3.9825,10,0.184259259
355,3.9835,10,0.161226852
356,3.9845,10,0.138194444
357,3.9855,10,0.124375
358,3.9865,10,0.110555556
359,3.9875,10,0.110555556
360,3.9885,10,0.276388889
361,3.9895,10,0.138194444
362,3.9905,10,0.138194444
363,3.9915,10,0.09212963
364,3.9925,10,0.09212963
365,3.9935,10,0.09212963
366,3.9945,10,0.276388889
367,3.9955,10,0.110555556
368,3.9965,10,0.110555556
369,3.9975,10,0.124375
370,3.9985,10,0.138194444
371,3.9995,10,0.161226852
372,4.0005,10,0.184259259
373,4.0015,10,0.110555556
374,4.0025,10,0.110555556
375,4.0035,10,0.110555556
376,4.0045,10,0.110555556
377,4.0055,10,0.110555556
378,4.0065,10,0.110555556
379,4.0075,10,0.110555556
380,4.0085,10,0.147407407
381,4.0095,10,0.184259259
382,4.0105,10,0.138194444
383,4.0115,10,0.138194444
384,4.0125,10,0.138194444
385,4.0135,10,0.138194444
386,4.0145,10,0.110555556
387,4.0155,10,0.110555556
388,4.0165,10,0.124375
389,4.0175,10,0.138194444
390,4.0185,10,0.124375
391,4.0195,10,0.110555556
392,4.0205,10,0.110555556
393,4.0215,10,0.184259259
394,4.0225,10,0.16119213
395,4.0235,10,0.138125
396,4.0245,10,0.1243125
397,4.0255,10,0.1105
398,4.0265,10,0.1105
399,4.0275,10,0.184259259
400,4.0285,10,0.147407407
401,4.0295,10,0.110555556
402,4.0305,10,0.110555556
403,4.0315,10,0.110555556
404,4.0325,10,0.110555556
405,4.0335,10,0.110555556
406,4.0345,10,0.110555556
407,4.0355,10,0.110555556
408,4.0365,10,0.276388889
409,4.0375,10,0.110555556
410,4.0385,10,0.110555556
411,4.0395,10,0.124375
412,4.0405,10,0.138194444
413,4.0415,10,0.115162037
414,4.0425,10,0.09212963
415,4.0435,10,0.09212963
416,4.0445,10,0.184259259
417,4.0455,10,0.184259259
418,4.0465,10,0.09212963
419,4.0475,10,0.09212963
420,4.0485,10,0.115162037
421,4.0495,10,0.138194444
422,4.0505,10,0.138194444
423,4.0515,10,0.138194444
424,4.0525,10,0.138194444
425,4.0535,10,0.138194444
426,4.0545,10,0.138194444
427,4.0555,10,0.138194444
428,4.0565,10,0.138194444
429,4.0575,10,0.138194444
430,4.0585,10,5.714375
431,4.0595,10,0.135833333
432,4.0605,10,0.135833333
433,4.0615,10,0.135833333
434,4.0625,10,0.090462963
435,4.0635,10,0.180925926
436,4.0645,10,0.135833333
437,4.0655,10,0.067916667
438,4.0665,10,0.067916667
439,4.0675,10,0.090555556
440,4.0685,10,0.181111111
441,4.0695,10,0.135833333
442,4.0705,10,0.135833333
443,4.0715,10,0.135833333
444,4.0725,10,0.135833333
445,4.0735,10,0.135833333
446,4.0745,10,0.090555556
447,4.0755,10,0.113194444
448,4.0765,10,0.135833333
449,4.0775,10,0.135833333
450,4.0785,10,0.113194444
451,4.0795,10,0.090555556
452,4.0805,10,0.090555556
453,4.0815,10,0.249027778
454,4.0825,10,0.101875
455,4.0835,10,0.067916667
456,4.0845,10,0.169791667
457,4.0855,10,0.067847222
458,4.0865,10,0.067847222
459,4.0875,10,0.22625
460,4.0885,10,0.090509259
461,4.0895,10,0.090462963
462,4.0905,10,0.135555556
463,4.0915,10,0.090462963
464,4.0925,10,0.113148148
465,4.0935,10,0.135833333
466,4.0945,10,0.113148148
467,4.0955,10,0.090462963
468,4.0965,10,0.180972222
469,4.0975,10,0.090555556
470,4.0985,10,0.135694444
471,4.0995,10,0.169652778
472,4.1005,10,0.067916667
473,4.1015,10,0.101875
474,4.1025,10,0.135763889
475,4.1035,10,0.135625
476,4.1045,10,0.135625
477,4.1055,10,0.135694444
478,4.1065,10,0.101770833
479,4.1075,10,0.067847222
480,4.1085,10,0.169618056
481,4.1095,10,0.09037037
482,4.1105,10,0.113032407
483,4.1115,10,0.135694444
484,4.1125,10,0.135625
485,4.1135,10,0.112962963
486,4.1145,10,0.09037037
487,4.1155,10,0.135555556
488,4.1165,10,0.135694444
489,4.1175,10,0.090555556
490,4.1185,10,0.113194444
491,4.1195,10,0.135833333
492,4.1205,10,0.135833333
493,4.1215,10,0.113148148
494,4.1225,10,0.090462963
495,4.1235,10,0.237222222
496,4.1245,10,0.067592593
497,4.1255,10,0.101435185
498,4.1265,10,0.112685185
499,4.1275,10,0.090092593
500,4.1285,10,0.090092593
501,4.1295,10,0.180185185
502,4.1305,10,0.067569444
503,4.1315,10,0.067569444
504,4.1325,10,0.090092593
505,4.1335,10,0.180324074
506,4.1345,10,0.135138889
507,4.1355,10,0.090092593
508,4.1365,10,0.180185185
509,4.1375,10,0.0675
510,4.1385,10,0.0675
511,4.1395,10,0.135
512,4.1405,10,0.090092593
513,4.1415,10,0.090092593
514,4.1425,10,0.090092593
515,4.1435,10,0.135
516,4.1445,10,0.135
517,4.1455,10,0.135
518,4.1465,10,0.135138889
519,4.1475,10,0.135138889
520,4.1485,10,0.089907407
521,4.1495,10,0.112384259
522,4.1505,10,0.112476852
523,4.1515,10,0.090092593
524,4.1525,10,0.090185185
525,4.1535,10,0.112662037
526,4.1545,10,0.135138889
527,4.1555,10,0.112615741
528,4.1565,10,0.090092593
529,4.1575,10,0.18
530,4.1585,10,0.09
531,4.1595,10,0.09
532,4.1605,10,0.1125
533,4.1615,10,0.135
534,4.1625,10,0.10125
535,4.1635,10,0.0675
536,4.1645,10,0.10125
537,4.1655,10,0.135
538,4.1665,10,0.135
539,4.1675,10,0.135
540,4.1685,10,0.10125
541,4.1695,10,0.0675
542,4.1705,10,0.10125
543,4.1715,10,0.1125
544,4.1725,10,0.09
545,4.1735,10,0.135
546,4.1745,10,0.135
547,4.1755,10,0.134861111
548,4.1765,10,0.089907407
549,4.1775,10,0.112453704
550,4.1785,10,0.1125
551,4.1795,10,0.09
552,4.1805,10,0.135
553,4.1815,10,0.09
554,4.1825,10,0.1125
555,4.1835,10,0.1125
556,4.1845,10,0.09
557,4.1855,10,0.09
558,4.1865,10,0.1125
559,4.1875,10,0.1125
560,4.1885,10,0.09
561,4.1895,10,0.135
562,4.1905,10,0.135
563,4.1915,10,0.135
564,4.1925,10,0.09
565,4.1935,10,0.09
566,4.1945,10,0.09
567,4.1955,10,0.135
568,4.1965,10,0.09
569,4.1975,10,0.18
570,4.1985,10,0.054
571,4.1995,10,0.054
572,4.2005,10,0.162
573,4.2015,10,0.135
574,4.2025,10,0.09
575,4.2035,10,0.09
576,4.2045,10,0.09
577,4.2055,10,0.09
578,4.2065,10,0.1125
579,4.2075,10,0.1125
580,4.2085,10,0.09
581,4.2095,10,0.135
582,4.2105,10,0.09
583,4.2115,10,0.1125
584,4.2125,10,0.135
585,4.2135,10,0.1125
586,4.2145,10,0.09
587,4.2155,10,0.239722222
588,4.2165,10,0.062111111
589,4.2175,10,0.054222222
590,4.2185,10,0.054222222
591,4.2195,10,0.09037037
592,4.2205,10,0.112962963
593,4.2215,10,0.101666667
594,4.2225,10,0.067777778
595,4.2235,10,0.101666667
596,4.2245,10,0.112962963
597,4.2255,10,0.09037037
598,4.2265,10,0.09037037
599,4.2275,10,0.112962963
600,4.2285,10,0.112962963
601,4.2295,10,0.09037037
0,3.607,9,
1,3.608,9,0.010520833
2,3.609,9,0.010520833
3,3.61,9,0.010520833
4,3.611,9,0.010520833
5,3.612,9,0.010520833
6,3.613,9,0.010520833
7,3.614,9,0.010520833
8,3.615,9,0.193347222
9,3.616,9,0.016888889
10,3.617,9,0.016888889
11,3.618,9,0.016888889
12,3.619,9,0.016888889
13,3.62,9,0.084722222
14,3.621,9,0.267460317
15,3.622,9,0.024365079
16,3.623,9,0.024365079
17,3.624,9,0.024365079
18,3.625,9,0.204444444
19,3.626,9,0.034166667
20,3.627,9,0.198958333
21,3.628,9,0.021527778
22,3.629,9,0.021527778
23,3.63,9,0.021527778
24,3.631,9,0.441875
25,3.632,9,0.189305556
26,3.633,9,0.029444444
27,3.634,9,0.029444444
28,3.635,9,0.163472222
29,3.636,9,0.327986111
30,3.637,9,0.02875
31,3.638,9,0.02875
